word	isalpha	isascii	len_tokens	isPROPN
Napoléon	True	False	1	True
1850	False	True	1	False
1820s	False	True	1	False
18-	False	True	2	False
steamers	True	True	2	False
Général	True	False	1	True
Paixhans	True	True	4	False
hulls	True	True	2	False
Sinop	True	True	2	False
navies	True	True	2	False
gunboat	True	True	2	False
1839	False	True	1	False
1842	False	True	1	False
Guadelupe	True	True	4	True
Montezuma	True	True	3	True
splintering	True	True	2	False
1854	False	True	1	False
Millwall	True	True	2	False
1855	False	True	1	False
gunboats	True	True	2	False
bombarding	True	True	2	False
Lave	True	True	2	False
Tonnante	True	True	3	True
Dévastation	True	False	1	False
Kinburn	True	True	2	False
Glatton	True	True	3	True
Kronstadt	True	True	3	True
battlefleet	True	True	2	False
1850s	False	True	1	False
sheathed	True	True	2	False
160	False	True	1	False
rifled	True	True	2	False
decked	True	True	2	False
Magenta	True	True	2	True
Solférino	True	False	3	False
outmatch	True	True	3	False
invulnerable	True	True	5	False
compromises	True	True	2	False
unprotected	True	True	4	False
drawbacks	True	True	2	False
fouling	True	True	2	False
masted	True	True	2	False
U.S.	False	True	4	True
unarmoured	True	True	3	False
CSS	True	True	2	False
Manassas	True	True	3	False
Merrimack	True	True	3	True
gunship	True	True	2	False
Ericsson	True	True	2	True
Ironsides	True	True	3	False
Galena	True	True	2	False
Stonewall	True	True	2	False
Montauk	True	True	3	False
Keokuk	True	True	3	False
Palmetto	True	True	2	False
Chicora	True	True	2	True
riverboats	True	True	2	False
Eads	True	True	2	False
casement	True	True	2	False
Neosho	True	True	2	False
Osage	True	True	2	False
valiantly	True	True	2	False
smoothbore	True	True	3	False
duels	True	True	2	False
impunity	True	True	3	False
1866	False	True	1	False
Waged	True	True	2	False
corvettes	True	True	2	False
Navarino	True	True	3	False
Affondatore	True	True	4	True
turretted	True	True	2	False
arrowhead	True	True	2	False
melée	True	False	1	False
ramming	True	True	2	False
Palestro	True	True	3	True
1860s	False	True	1	False
shellfire	True	True	2	True
scant	True	True	2	False
Erzherzog	True	True	4	True
craze	True	True	3	False
1870s	False	True	1	False
unsuited	True	True	3	False
grappled	True	True	3	False
complexities	True	True	2	False
breech	True	True	2	False
loaders	True	True	2	False
Breech	True	True	2	True
loader	True	True	2	False
reloaded	True	True	2	False
rifling	True	True	3	False
propels	True	True	2	False
imposes	True	True	2	False
endanger	True	True	2	False
118	False	True	1	False
equip	True	True	3	True
178	False	True	1	False
406	False	True	1	False
1875	False	True	1	False
breech-	False	True	3	False
Bange	True	True	2	False
reliably	True	True	3	False
1873	False	True	1	False
compellingly	True	True	2	False
1882	False	True	1	False
Inflexible	True	True	4	False
Urabi	True	True	2	False
Caio	True	True	2	False
Duilio	True	True	3	True
1879	False	True	1	False
Thunderer	True	True	2	False
calibres	True	True	3	False
Benbow	True	True	2	False
413	False	True	2	False
Yamato	True	True	3	True
negate	True	True	2	False
Ironclad	True	True	3	True
firepower	True	True	2	False
sharpness	True	True	2	False
pellets	True	True	3	False
chemically	True	True	2	False
combusted	True	True	3	False
tolerances	True	True	2	False
smokeless	True	True	2	False
nitroglycerine	True	True	5	False
nitrocellulose	True	True	6	False
Vielle	True	True	2	False
1884	False	True	1	False
propellants	True	True	3	False
projectiles	True	True	2	False
broadsides	True	True	3	False
rigging	True	True	2	False
impede	True	True	2	False
Broadside	True	True	2	True
disadvantages	True	True	2	False
handier	True	True	2	False
Bellerophon	True	True	3	True
1865	False	True	1	False
1870	False	True	1	False
recessed	True	True	2	False
freeboard	True	True	2	False
Cowper	True	True	2	False
Coles	True	True	2	False
Trusty	True	True	2	True
spindle	True	True	2	False
masts	True	True	2	False
sailer	True	True	2	False
squaring	True	True	3	False
Phipps	True	True	2	False
capsized	True	True	2	False
1876	False	True	1	False
turntable	True	True	2	False
emplacements	True	True	4	False
complicate	True	True	3	False
spar	True	True	2	False
inefficiency	True	True	4	False
turretless	True	True	2	False
1864	False	True	1	False
outrigger	True	True	3	False
1868	False	True	1	False
Dandolo	True	True	3	True
Jeune	True	True	2	True
planking	True	True	2	False
unsuitability	True	True	3	False
seasoning	True	True	2	False
manageable	True	True	2	False
laborious	True	True	2	False
interchangeable	True	True	2	False
Kongō	True	False	2	True
1872	False	True	1	False
Redoutable	True	True	3	False
Bessemer	True	True	3	False
imperfections	True	True	2	False
lagged	True	True	2	False
114	False	True	1	False
381	False	True	1	False
teak	True	True	2	False
spalling	True	True	2	False
disintegrated	True	True	5	False
Colossus	True	True	3	True
1877	False	True	1	False
1880	False	True	1	False
1889	False	True	1	False
1890	False	True	1	False
1894	False	True	1	False
Krupp	True	True	3	True
cementing	True	True	2	False
1895	False	True	1	False
Canopus	True	True	2	True
1896	False	True	1	False
1901	False	True	1	False
197	False	True	1	False
146	False	True	1	False
prefigured	True	True	4	False
tapering	True	True	2	False
ingenious	True	True	3	False
inefficient	True	True	5	True
retractable	True	True	3	False
screws	True	True	2	False
telescopic	True	True	3	False
dispensed	True	True	4	False
1869	False	True	1	False
dispense	True	True	3	False
mastless	True	True	2	False
1871	False	True	1	False
coaling	True	True	2	False
unsolved	True	True	3	False
inconvenient	True	True	4	False
1881	False	True	1	False
Galissonnière	True	False	4	True
Swiftsure	True	True	2	False
outrun	True	True	2	False
outfight	True	True	2	False
propellor	True	True	3	False
sacrificing	True	True	4	False
Warspite	True	True	3	True
1888	False	True	1	False
rigs	True	True	2	False
obsolescent	True	True	4	False
refinement	True	True	3	True
Pareil	True	True	2	False
1885	False	True	1	False
1891	False	True	1	False
1900s	False	True	1	False
deterrent	True	True	2	False
outposts	True	True	2	False
hardening	True	True	2	False
arsenals	True	True	2	False
Cherbourg	True	True	2	False
Seagoing	True	True	2	False
precursors	True	True	2	False
riverine	True	True	2	False
steamships	True	True	2	False
breastwork	True	True	2	False
unescorted	True	True	2	False
obstructions	True	True	2	False
gauntlet	True	True	2	True
acutely	True	True	2	False
gauntlets	True	True	2	False
negated	True	True	2	False
promulgated	True	True	3	False
bombarded	True	True	2	False
utilised	True	True	2	False
thinly	True	True	2	False
topdecks	True	True	3	False
popovkas	True	True	3	False
Popov	True	True	2	False
1878	False	True	1	False
Dreadnoughts	True	True	4	False
1898	False	True	1	False
Chincha	True	True	2	True
Numancia	True	True	3	True
Callao	True	True	2	True
Loa	True	True	2	False
pdr	True	True	2	False
Independencia	True	True	4	True
Huáscar	True	False	3	False
circumnavigate	True	True	6	False
Cádiz	True	False	1	False
1867	False	True	1	False
Enloricata	True	True	4	True
navis	True	True	2	True
primo	True	True	2	False
terram	True	True	2	False
circuivit	True	True	5	True
Encalada	True	True	3	False
Almirante	True	True	3	True
Angamos	True	True	3	False
Kōtetsu	True	False	3	False
甲鉄	True	False	2	False
Azuma	True	True	2	False
東	True	False	1	False
Hakodate	True	True	3	False
Boshin	True	True	2	False
shipyards	True	True	2	False
Beiyang	True	True	2	True
Yalu	True	True	2	True
Weihaiwei	True	True	3	True
landships	True	True	2	False
1903	False	True	1	False
pedrail	True	True	3	True
berthed	True	True	2	False
Talcahuano	True	True	4	False
Vicksburg	True	True	3	False
Northrop	True	True	2	True
Grumman	True	True	3	True
Ramtorenschip	True	True	5	False
Zr	True	True	2	False
Ms.	False	True	2	True
Buffel	True	True	2	False
Schorpioen	True	True	4	True
Helder	True	True	2	False
Neuse	True	True	2	False
Kinston	True	True	2	True
Zumwalt	True	True	4	True
Gidding	True	True	2	False
T.	False	True	2	False
Quartets	True	True	2	False
Huntingdonshire	True	True	3	True
Ferrar	True	True	3	False
Pentecostal	True	True	3	False
emphasise	True	True	2	False
purgation	True	True	3	False
recognising	True	True	4	False
Salvages	True	True	2	False
Shamley	True	True	2	False
precipitated	True	True	4	False
summarising	True	True	3	False
1626	False	True	1	False
Parliamentarians	True	True	2	False
Royalists	True	True	2	False
1657	False	True	2	False
1936	False	True	1	False
unaccomplished	True	True	5	False
terza	True	True	2	False
rima	True	True	2	True
merges	True	True	2	False
Pentecost	True	True	3	True
juxtaposed	True	True	4	False
humankind	True	True	2	False
Nessus	True	True	2	True
wearer	True	True	2	False
eternalness	True	True	2	False
Puritan	True	True	2	True
1646	False	True	1	False
1714	False	True	1	False
1853	False	True	1	False
Yeats	True	True	2	False
redeemed	True	True	3	False
Brunetto	True	True	3	False
Latini	True	True	2	False
sodomy	True	True	3	False
impute	True	True	2	False
Canto	True	True	2	True
Purgatorial	True	True	4	False
Purgatorio	True	True	4	True
Guinizelli	True	True	4	False
XXVI	True	True	2	True
purgatorial	True	True	4	False
Manganiello	True	True	3	True
Cowley	True	True	2	False
Delmore	True	True	2	False
religiosity	True	True	4	False
emphasised	True	True	2	False
Anglicanism	True	True	2	False
F.	False	True	2	True
Pinion	True	True	2	False
vexation	True	True	3	False
shirk	True	True	2	False
schoolmaster	True	True	2	False
sanctified	True	True	3	False
bullies	True	True	2	False
unsatisfactory	True	True	4	False
seer	True	True	2	True
Scruton	True	True	3	True
envies	True	True	2	False
Cristobal	True	True	3	False
A.H.	False	True	4	True
1981	False	True	1	False
captors	True	True	2	False
1983	False	True	1	False
1982	False	True	1	False
McCowen	True	True	3	True
Cullum	True	True	2	False
Lieber	True	True	2	True
Führer	True	False	2	True
hearsay	True	True	2	False
Cristóbal	True	False	3	False
awaits	True	True	2	False
thunderstorms	True	True	3	False
incoherent	True	True	4	False
Orosso	True	True	2	False
hitherto	True	True	3	True
Teku	True	True	2	True
renews	True	True	2	False
unclean	True	True	2	False
justifies	True	True	2	False
purer	True	True	2	False
enslaves	True	True	3	False
blackmailing	True	True	2	False
originator	True	True	2	False
perfected	True	True	2	False
nameless	True	True	2	False
scribbler	True	True	4	False
dwarfed	True	True	2	False
begat	True	True	2	False
Bialka	True	True	3	True
mend	True	True	2	False
confidant	True	True	3	True
unmapped	True	True	3	False
quicksand	True	True	3	False
bogs	True	True	2	False
Benasseraf	True	True	3	False
ramblings	True	True	3	False
sanatorium	True	True	3	False
recuperating	True	True	4	False
Elie	True	True	2	True
Barach	True	True	2	False
assertions	True	True	2	False
Amsel	True	True	2	False
São	True	False	1	True
Bormann	True	True	3	True
Wiesenthal	True	True	4	True
headedness	True	True	2	False
lusts	True	True	2	False
cravings	True	True	2	False
uncharted	True	True	3	False
Führerbunker	True	False	5	False
Anno	True	True	2	False
Domini	True	True	2	False
1964	False	True	1	False
1967	False	True	1	False
Bluebeard	True	True	3	True
1971	False	True	1	False
Bruckner	True	True	3	True
annihilate	True	True	4	False
Rosenbaum	True	True	2	False
golem-	False	True	3	False
grapple	True	True	2	True
1975	False	True	1	False
1976	False	True	1	False
1979	False	True	1	False
Kenyon	True	True	2	False
Granta	True	True	2	False
Lamos	True	True	2	True
Byatt	True	True	2	True
fictive	True	True	2	False
philosophic	True	True	3	False
refuting	True	True	2	False
deviates	True	True	2	False
Dickstein	True	True	2	True
misconceived	True	True	5	False
sideshow	True	True	2	False
unspeakable	True	True	4	False
wearisome	True	True	3	False
suffocate	True	True	4	False
belles	True	True	2	False
lettres	True	True	2	False
figments	True	True	2	False
unwittingly	True	True	4	False
lucid	True	True	2	False
absurdly	True	True	2	False
unconvincingly	True	True	5	False
multiplicity	True	True	2	False
terrifies	True	True	2	False
Kafka	True	True	3	True
Proust	True	True	2	False
transcend	True	True	2	False
Salmagundi	True	True	4	False
Rosenfeld	True	True	2	True
astonishes	True	True	3	False
interplay	True	True	2	False
brilliantly	True	True	2	False
physicality	True	True	2	False
exposes	True	True	2	False
misuse	True	True	2	False
soars	True	True	2	False
expostulation	True	True	3	False
apostrophe	True	True	4	True
dwindling	True	True	3	False
elegiac	True	True	3	False
lament	True	True	2	False
mediates	True	True	2	False
mourns	True	True	3	False
enumerates	True	True	3	False
verbatim	True	True	3	False
subversion	True	True	2	False
succumb	True	True	3	False
rhetorically	True	True	2	False
eloquence	True	True	4	False
negation	True	True	2	False
undermines	True	True	2	False
invades	True	True	2	False
unparalleled	True	True	4	False
Semitism	True	True	2	True
wielded	True	True	3	False
loathing	True	True	2	False
unchallenged	True	True	4	False
1667	False	True	1	False
Inquisitor	True	True	3	False
Dostoyevsky	True	True	3	True
Karamazov	True	True	4	True
monologue	True	True	2	False
Temnospondyli	True	True	6	False
τέμνειν	True	False	7	False
temnein	True	True	4	False
σπόνδυλος	True	False	8	True
spondylos	True	True	4	True
vertebra	True	True	3	False
subclass	True	True	2	False
tetrapods	True	True	3	False
amphibians	True	True	3	False
Carboniferous	True	True	2	False
Permian	True	True	2	True
210	False	True	1	False
larval	True	True	2	False
metamorphosis	True	True	4	False
temnospondyls	True	True	6	False
semiaquatic	True	True	4	False
vertebrates	True	True	3	False
Temnospondyls	True	True	6	False
batrachians	True	True	4	False
stegocephalians	True	True	6	False
labyrinthodonts	True	True	3	False
amphibian	True	True	3	True
salamanders	True	True	3	False
caecilians	True	True	4	True
hypotheses	True	True	4	False
lepospondyls	True	True	6	True
amphibamids	True	True	5	False
superficially	True	True	2	False
crocodiles	True	True	2	False
brevirostrine	True	True	5	False
longirostrine	True	True	4	False
neutralize	True	True	2	False
expelling	True	True	3	False
dermal	True	True	2	False
sulci	True	True	2	False
temnospondyl	True	True	6	False
Fayella	True	True	2	True
Homologues	True	True	3	False
interfrontals	True	True	3	False
internasals	True	True	3	False
interparietals	True	True	5	False
tabular	True	True	2	True
indentations	True	True	3	False
otic	True	True	2	False
notches	True	True	2	False
Zatrachys	True	True	4	False
interpterygoid	True	True	5	False
vacuities	True	True	3	False
palate	True	True	2	False
choanae	True	True	3	False
palates	True	True	2	False
tusks	True	True	3	False
Nigerpeton	True	True	3	True
Mauch	True	True	2	False
webbed	True	True	2	False
undersides	True	True	2	False
Trackways	True	True	2	False
referable	True	True	2	False
trackways	True	True	2	False
batrachichni	True	True	5	False
trematosaurs	True	True	4	False
capitosaurs	True	True	4	False
cutaneous	True	True	2	False
respiration	True	True	2	False
Peltobatrachus	True	True	5	False
Laidleria	True	True	3	True
Dissorophidae	True	True	5	False
midline	True	True	2	False
Eryops	True	True	3	False
scutes	True	True	3	False
ligaments	True	True	2	False
Sclerothorax	True	True	5	False
plagiosaurs	True	True	4	False
dissorophids	True	True	5	False
Plagiosaurs	True	True	4	False
centrum	True	True	2	False
pleurocentrum	True	True	5	False
intercentrum	True	True	3	False
stereospondylous	True	True	5	False
rhachitomous	True	True	5	False
intercentra	True	True	3	True
pleurocentra	True	True	5	True
interlocking	True	True	3	False
zygapophyses	True	True	6	False
ratchitomous	True	True	4	False
palaeontologist	True	True	4	False
Zittel	True	True	3	False
Handbuch	True	True	2	True
Palaeontologie	True	True	5	False
Temnospondyl	True	True	6	False
Mastodonsaurus	True	True	3	True
Jaeger	True	True	2	True
1828	False	True	1	False
reptile	True	True	2	False
Fitzinger	True	True	2	False
Batrachosaurus	True	True	4	True
1837	False	True	1	False
1841	False	True	1	False
Labyrinthodon	True	True	2	True
labyrinthine	True	True	2	False
unavoidably	True	True	4	False
Mastodon	True	True	2	True
mammilloid	True	True	4	False
