token	token_ids	count	POS
blaze	15347	1	['NOUN']
blazing	17162	1	['VERB']
bleak	21657	4	['ADJ']
bleeding	9524	2	['NOUN', 'VERB']
blended	19803	1	['VERB']
blending	23293	1	['VERB']
bless	19994	1	['VERB']
blew	8682	3	['VERB']
blinded	20641	1	['VERB']
blindly	25734	1	['ADV']
bliss	13670	1	['NOUN']
block	3796	25	['PROPN', 'NOUN']
blockade	15823	4	['NOUN']
blocked	8534	5	['VERB']
blocking	10851	3	['NOUN']
blocks	5991	12	['NOUN']
blog	9927	1	['NOUN']
blonde	9081	1	['ADJ']
blood	2668	8	['NOUN']
blow	6271	5	['NOUN', 'VERB']
blowing	11221	2	['VERB']
blown	10676	5	['VERB']
blue	2630	8	['PROPN', 'ADJ']
blues	5132	2	['NOUN']
blunt	14969	2	['ADJ']
boarded	17383	2	['VERB']
boarding	9405	1	['NOUN']
boards	7923	2	['NOUN']
boat	4049	14	['NOUN']
boats	6242	69	['NOUN']
bodied	22549	1	['VERB']
bodies	4230	20	['NOUN']
body	2303	38	['NOUN']
bodyguards	25681	1	['NOUN']
boiler	15635	3	['NOUN']
boilers	20412	6	['NOUN']
bomb	5968	8	['NOUN']
bombardment	10400	6	['NOUN', 'PROPN']
bombed	18897	3	['VERB']
bomber	9472	4	['NOUN']
bombers	10544	7	['NOUN']
bombing	8647	12	['NOUN']
bombs	9767	12	['NOUN']
bond	5416	5	['NOUN']
bonds	9547	2	['NOUN']
bone	5923	10	['NOUN']
bones	5944	25	['NOUN']
bonus	6781	9	['NOUN']
bonuses	29563	1	['NOUN']
bony	22678	4	['NOUN']
book	2338	44	['NOUN']
booklet	19271	3	['NOUN']
books	2808	9	['NOUN']
boomed	28908	1	['VERB']
boost	12992	1	['NOUN']
booths	27612	1	['NOUN']
border	3675	7	['NOUN']
borders	6645	3	['VERB', 'NOUN', 'PROPN']
bore	8501	3	['VERB']
boring	11771	6	['ADJ', 'VERB']
born	2141	38	['VERB']
borne	15356	4	['VERB']
boroughs	21413	1	['NOUN']
borrowed	11780	2	['VERB']
boss	5795	2	['NOUN']
bosses	23029	1	['NOUN']
botanist	17098	2	['NOUN']
both	2119	195	['PRON']
bother	8572	1	['VERB']
bottle	5835	4	['NOUN']
bottles	11015	1	['NOUN']
bottom	3953	12	['NOUN', 'ADJ']
bought	4149	8	['VERB']
boulder	13264	1	['NOUN']
boulders	22177	7	['NOUN']
bounce	17523	3	['VERB', 'PROPN', 'NOUN']
bounced	13605	1	['VERB']
bouncing	16361	2	['VERB']
bound	5391	3	['VERB']
boundaries	7372	2	['NOUN']
boundary	6192	4	['NOUN']
bounded	10351	1	['VERB']
bounds	19202	2	['NOUN']
bourbon	15477	2	['PROPN', 'NOUN']
bourgeois	22846	2	['NOUN']
bout	10094	5	['NOUN']
bow	6812	5	['NOUN', 'VERB']
bowed	11489	1	['VERB']
bowling	9116	2	['NOUN', 'PROPN']
bowls	15220	1	['NOUN']
boxes	8378	3	['NOUN']
boy	2879	19	['NOUN']
boys	3337	11	['PROPN', 'NOUN']
bp	17531	1	['NOUN']
bra	11655	1	['NOUN']
brain	4167	1	['NOUN']
braking	24427	1	['VERB']
branch	3589	15	['NOUN']
branched	21648	1	['ADJ']
branches	5628	4	['NOUN']
branching	23346	1	['VERB']
brand	4435	6	['NOUN']
brands	9639	2	['NOUN']
brawl	23244	3	['NOUN', 'VERB']
brazilian	6142	4	['ADJ']
breach	12510	4	['VERB']
breached	25769	2	['VERB']
breadth	25291	2	['NOUN']
break	3338	23	['VERB', 'NOUN']
breakdown	12554	1	['NOUN']
breakers	24742	1	['NOUN']
breaking	4911	11	['VERB']
breaks	7807	3	['VERB']
breakthrough	12687	5	['NOUN', 'PROPN']
breast	7388	1	['NOUN']
breath	3052	1	['NOUN']
breed	8843	2	['VERB']
bribe	26470	1	['VERB']
brick	5318	4	['NOUN']
bricks	14219	2	['NOUN']
bridge	2958	25	['NOUN']
bridges	7346	7	['NOUN']
brief	4766	11	['ADJ']
briefly	4780	19	['ADV']
briefs	28760	1	['NOUN']
brigades	14589	5	['NOUN']
bright	4408	3	['ADJ']
brightly	14224	1	['ADV']
brilliance	28850	2	['NOUN']
brilliant	8235	1	['ADJ']
bring	3288	22	['VERB']
bringing	5026	9	['VERB']
brings	7545	4	['VERB']
brink	20911	2	['NOUN']
british	2329	189	['ADJ', 'PROPN']
brittle	24650	2	['ADJ']
broad	5041	10	['ADJ']
broadcast	3743	10	['NOUN']
broadcaster	11995	4	['NOUN']
broadcasters	18706	3	['PROPN', 'NOUN']
broadcasting	5062	2	['PROPN', 'VERB']
broader	12368	2	['ADJ']
broadly	13644	6	['ADV']
broke	3631	28	['VERB']
broken	3714	19	['VERB']
broker	20138	1	['NOUN']
bronze	4421	5	['NOUN']
brooding	28902	2	['VERB']
brother	2567	19	['NOUN']
brotherhood	12865	1	['NOUN']
brothers	3428	6	['NOUN']
brought	2716	31	['VERB']
brow	8306	2	['NOUN']
brown	2829	6	['PROPN', 'ADJ']
browning	18778	1	['VERB']
bruised	18618	1	['ADJ']
brush	8248	4	['NOUN']
brushes	22569	1	['VERB']
brutal	12077	1	['ADJ']
brutally	23197	1	['ADV']
bubble	11957	1	['NOUN']
buddhist	7992	3	['ADJ']
budget	5166	8	['NOUN']
buffer	17698	1	['NOUN']
build	3857	15	['VERB']
building	2311	57	['NOUN']
buildings	3121	23	['NOUN']
builds	16473	1	['VERB']
built	2328	109	['VERB']
bulb	20581	1	['NOUN']
bulbs	25548	2	['NOUN']
bulgarian	7643	8	['PROPN', 'ADJ']
bulk	9625	7	['NOUN']
bull	7087	1	['NOUN']
bullets	10432	1	['NOUN']
bump	16906	1	['NOUN']
bundle	14012	1	['NOUN']
burden	10859	5	['NOUN']
burial	8940	7	['NOUN']
burials	23109	4	['NOUN']
buried	3950	15	['VERB']
burned	5296	10	['VERB']
burning	5255	2	['VERB', 'NOUN']
burns	7641	3	['VERB']
burst	6532	1	['VERB']
bus	3902	9	['NOUN']
buses	7793	1	['NOUN']
busiest	20530	3	['ADJ']
business	2449	16	['NOUN']
businesses	5661	7	['NOUN']
businessman	6883	2	['NOUN']
businessmen	17353	1	['NOUN']
bust	13950	1	['ADJ']
busy	5697	1	['ADJ']
but	2021	490	['CCONJ']
butterflies	15023	1	['NOUN']
butterfly	9112	1	['NOUN']
buy	4965	1	['VERB']
buyers	17394	1	['NOUN']
buying	9343	1	['VERB']
buys	23311	1	['VERB']
buzz	12610	1	['NOUN']
by	2011	1477	['ADP']
bye	9061	3	['NOUN', 'ADJ', 'PROPN']
bypass	11826	10	['NOUN']
bypassed	27539	1	['VERB']
ca	6187	2	['ADP', 'PROPN']
cabaret	19685	7	['ADJ']
cabinet	5239	2	['NOUN']
cafeteria	16673	1	['NOUN']
cage	7980	10	['NOUN']
cake	9850	1	['NOUN']
calculated	10174	4	['VERB']
calculation	17208	1	['NOUN']
calendar	8094	2	['NOUN', 'PROPN']
caliber	15977	1	['NOUN']
call	2655	7	['VERB']
called	2170	111	['VERB']
calling	4214	13	['VERB']
calls	4455	6	['VERB']
calm	5475	12	['ADJ']
cambodian	24417	1	['ADJ']
came	2234	81	['VERB']
cameo	12081	3	['NOUN']
camera	4950	12	['NOUN']
cameras	8629	1	['NOUN']
camp	3409	8	['NOUN']
campaign	3049	33	['NOUN', 'PROPN']
campaigning	18524	1	['NOUN']
campaigns	8008	6	['NOUN']
camps	7958	3	['NOUN']
campus	3721	13	['NOUN']
campuses	13696	1	['NOUN']
can	2064	75	['AUX']
canadian	3010	10	['ADJ']
canals	17263	4	['NOUN']
canceled	13261	3	['VERB']
cancellation	16990	2	['NOUN']
cancelled	8014	3	['VERB']
cancer	4456	3	['NOUN']
candidate	4018	6	['NOUN']
candidates	5347	5	['NOUN']
candy	9485	1	['NOUN']
cane	11942	1	['NOUN']
cannabis	17985	3	['NOUN', 'ADJ']
cannon	8854	6	['NOUN', 'PROPN']
cannons	17138	4	['NOUN']
canon	9330	1	['NOUN']
canopy	14582	1	['ADJ']
cantor	26519	1	['NOUN']
canvas	10683	5	['NOUN']
canyon	8399	2	['NOUN']
capabilities	9859	2	['NOUN']
capability	10673	4	['NOUN']
capable	5214	15	['ADJ']
capacity	3977	13	['NOUN']
cape	4880	3	['PROPN', 'NOUN']
capital	3007	28	['NOUN']
capitalism	16498	1	['NOUN']
capped	13880	1	['VERB']
captain	2952	10	['NOUN', 'VERB']
captive	12481	2	['ADJ', 'NOUN']
capture	5425	12	['VERB']
captured	4110	28	['VERB']
capturing	11847	7	['VERB']
car	2482	11	['NOUN']
caravan	17184	1	['NOUN']
carbon	6351	5	['NOUN']
card	4003	4	['NOUN']
cards	5329	2	['NOUN']
care	2729	13	['VERB', 'NOUN']
cared	8725	2	['VERB']
career	2476	70	['NOUN']
careers	10922	3	['NOUN']
careful	6176	3	['ADJ']
carefully	5362	5	['ADV']
careless	23358	1	['ADJ']
cares	14977	2	['VERB']
cargo	6636	6	['NOUN']
carriage	9118	3	['NOUN']
carried	3344	36	['VERB']
carrier	6839	11	['PROPN', 'NOUN']
carriers	11363	21	['NOUN']
carries	7883	2	['VERB']
carry	4287	11	['VERB']
carrying	4755	12	['VERB']
cars	3765	5	['NOUN']
cart	11122	2	['NOUN', 'PROPN']
cartoon	9476	5	['NOUN']
carved	7844	13	['VERB']
carving	18441	3	['VERB', 'NOUN']
cascade	16690	1	['NOUN']
case	2553	37	['NOUN']
cases	3572	14	['NOUN']
cash	5356	2	['NOUN']
casinos	27300	1	['NOUN']
cast	3459	21	['NOUN']
casting	9179	2	['VERB', 'NOUN']
castles	15618	1	['NOUN']
casts	23942	1	['NOUN']
casual	10017	2	['ADJ']
casualties	8664	20	['NOUN']
casualty	19844	4	['NOUN']
catalogue	10161	2	['NOUN']
catalyst	16771	2	['NOUN']
catastrophe	25539	1	['NOUN']
catch	4608	2	['VERB']
catching	9105	3	['VERB']
categories	7236	2	['NOUN']
category	4696	5	['NOUN']
catholic	3234	10	['ADJ', 'PROPN']
caught	3236	15	['VERB']
cause	3426	10	['NOUN']
caused	3303	59	['VERB']
causes	5320	8	['NOUN']
causeway	23336	1	['NOUN']
causing	4786	12	['VERB']
cautiously	15151	1	['ADV']
cavalry	5945	15	['NOUN']
cavern	16679	1	['ADJ']
cavity	17790	1	['NOUN']
cd	3729	2	['PROPN', 'NOUN']
ce	8292	2	['NOUN']
cease	13236	1	['VERB']
ceased	7024	3	['VERB']
ceasefire	26277	5	['NOUN']
ceded	19705	5	['VERB']
ceiling	5894	6	['NOUN']
ceilings	21098	1	['NOUN']
celebrate	8439	1	['VERB']
celebrated	6334	5	['VERB']
celebrates	21566	3	['VERB']
celebration	7401	6	['NOUN']
celebrities	12330	1	['NOUN']
celebrity	8958	1	['NOUN']
cell	3526	7	['NOUN']
cello	10145	1	['NOUN']
cells	4442	1	['NOUN']
celtic	8730	1	['ADJ']
cement	11297	5	['NOUN']
cemeteries	20973	49	['NOUN']
cemetery	4528	35	['NOUN']
censorship	15657	1	['NOUN']
census	2883	4	['NOUN']
centenary	17705	2	['ADJ']
center	2415	89	['PROPN', 'NOUN']
centered	8857	1	['VERB']
centers	6401	3	['NOUN']
centimetres	13935	2	['NOUN']
central	2430	64	['ADJ']
centre	2803	38	['NOUN']
centred	16441	1	['VERB']
centres	8941	3	['NOUN']
centuries	4693	9	['NOUN']
century	2301	63	['NOUN', 'PROPN']
ceo	5766	2	['NOUN', 'PROPN']
ceramic	14692	6	['ADJ']
ceramics	17314	3	['NOUN']
ceremonial	12961	3	['ADJ']
ceremonies	10912	5	['NOUN']
certain	3056	15	['ADJ']
certainly	5121	1	['ADV']
certainty	15855	2	['NOUN']
certification	10618	1	['NOUN']
certified	7378	12	['VERB']
chain	4677	4	['NOUN']
chair	3242	4	['NOUN']
chaired	12282	1	['VERB']
chairman	3472	10	['NOUN']
chairperson	19072	1	['NOUN']
challenge	4119	18	['VERB', 'NOUN']
challenged	8315	8	['VERB']
challenger	12932	1	['NOUN']
challenges	7860	3	['NOUN']
challenging	10368	1	['VERB']
chamber	4574	3	['NOUN']
chamberlain	13904	1	['NOUN']
chambers	8477	4	['NOUN']
champion	3410	52	['NOUN']
championships	3219	11	['NOUN']
chance	3382	11	['NOUN']
chances	9592	2	['NOUN']
change	2689	30	['NOUN']
changed	2904	21	['VERB']
changes	3431	18	['VERB']
changing	5278	4	['VERB']
channels	6833	1	['NOUN']
chaos	8488	3	['NOUN']
chaotic	19633	2	['ADJ']
chapel	4970	2	['NOUN', 'PROPN']
chaplain	14011	4	['NOUN']
chapter	3127	1	['NOUN']
character	2839	36	['NOUN']
characterised	17253	3	['VERB']
characteristic	8281	5	['ADJ']
characteristics	6459	12	['NOUN']
characterization	23191	1	['NOUN']
characterized	7356	2	['VERB']
characters	3494	32	['NOUN']
charcoal	18872	1	['NOUN']
charge	3715	9	['NOUN']
charged	5338	6	['VERB']
charges	5571	12	['NOUN']
charging	13003	2	['VERB']
chariot	23507	2	['NOUN']
charitable	11128	1	['ADJ']
charity	5952	9	['NOUN']
charm	11084	1	['VERB']
chart	3673	28	['NOUN']
charted	12568	2	['VERB']
charter	6111	9	['PROPN', 'NOUN']
chartered	12443	2	['VERB']
charting	17918	1	['VERB']
charts	6093	6	['NOUN']
chase	5252	3	['VERB']
chased	13303	2	['VERB']
cheap	10036	1	['ADJ']
cheat	21910	1	['NOUN']
checked	7039	1	['VERB']
checks	14148	1	['VERB']
cheek	5048	4	['NOUN']
cheekbones	27181	1	['NOUN']
cheeks	6029	13	['NOUN']
cheese	8808	1	['NOUN']
chemicals	12141	2	['NOUN', 'PROPN']
chemistry	6370	2	['NOUN']
chemotherapy	27144	1	['NOUN']
chest	3108	1	['NOUN']
chicken	7975	2	['NOUN']
chickens	21868	1	['NOUN']
chief	2708	20	['PROPN', 'ADJ']
chiefly	15897	2	['ADV']
chiefs	9058	3	['NOUN']
childbirth	27162	1	['ADV']
childhood	5593	2	['NOUN']
childless	26983	2	['ADJ']
children	2336	29	['NOUN']
chilean	12091	3	['ADJ']
chili	20238	1	['ADJ']
chilled	23362	1	['VERB']
chinese	2822	61	['ADJ']
chip	9090	1	['VERB']
chloride	19057	1	['NOUN']
choice	3601	26	['NOUN']
choices	9804	6	['NOUN']
choke	16769	2	['PROPN', 'NOUN']
choose	5454	4	['VERB']
chooses	15867	3	['VERB']
choosing	10549	1	['NOUN']
chorus	7165	2	['NOUN']
chose	4900	11	['VERB']
chosen	4217	16	['VERB']
christian	3017	15	['ADJ', 'PROPN']
chronicles	11906	1	['VERB']
chronological	23472	1	['ADJ']
chronology	17873	1	['NOUN']
churches	5231	7	['NOUN']
cinema	5988	2	['NOUN', 'PROPN']
cinematographer	19245	2	['PROPN', 'NOUN']
cinematography	16434	5	['PROPN', 'VERB']
circle	4418	7	['NOUN', 'PROPN']
circles	7925	3	['NOUN']
circuit	4984	1	['NOUN']
circuits	13782	2	['NOUN']
circular	8206	6	['ADJ']
circulated	17640	3	['VERB']
circulating	22458	3	['VERB']
circulation	9141	11	['NOUN']
circumstances	6214	8	['NOUN']
circus	9661	3	['NOUN', 'PROPN']
citadel	15364	2	['NOUN', 'PROPN']
cited	6563	10	['VERB']
cites	17248	3	['VERB']
cities	3655	15	['NOUN']
citing	8951	6	['VERB']
citizens	4480	5	['PROPN', 'NOUN']
citizenship	9068	5	['PROPN', 'NOUN']
citrus	20418	3	['ADJ']
civic	8388	2	['ADJ', 'PROPN']
civil	2942	43	['ADJ']
civilian	6831	9	['PROPN', 'ADJ']
civilians	9272	18	['NOUN']
civilization	10585	9	['NOUN']
clade	21697	12	['NOUN']
claim	4366	8	['VERB']
claimed	3555	22	['VERB']
claiming	6815	3	['VERB']
claims	4447	16	['NOUN']
clan	6338	2	['NOUN']
clandestine	24450	1	['ADJ']
clarified	20485	2	['VERB']
clarity	15563	2	['NOUN']
clash	13249	3	['PROPN', 'NOUN', 'VERB']
clashed	22600	1	['VERB']
clashes	17783	10	['NOUN']
class	2465	68	['NOUN']
classes	4280	4	['NOUN']
classic	4438	14	['NOUN', 'ADJ']
classical	4556	4	['ADJ']
classics	10002	2	['NOUN']
classification	5579	11	['NOUN']
classified	6219	25	['VERB']
classify	26268	3	['VERB']
classmate	23175	1	['NOUN']
classmates	19846	1	['NOUN']
classrooms	12463	1	['NOUN']
clause	11075	5	['NOUN']
clawed	22544	1	['ADJ']
claws	10702	6	['NOUN']
clay	5726	1	['NOUN']
clean	4550	6	['VERB']
cleaning	9344	1	['VERB']
clear	3154	30	['ADJ']
cleared	5985	6	['VERB']
clearer	24509	1	['ADJ']
clearing	8430	6	['VERB', 'NOUN']
clearly	4415	14	['ADV']
clergy	11646	3	['NOUN', 'PROPN']
cleric	29307	2	['NOUN']
clerical	23106	1	['ADJ']
clerk	7805	1	['NOUN']
clerks	26706	1	['NOUN']
clever	12266	1	['ADJ']
client	7396	2	['NOUN']
clients	7846	2	['NOUN']
climate	4785	4	['NOUN']
climates	24734	3	['NOUN']
climax	14463	1	['NOUN']
climb	7105	1	['VERB']
climbed	6589	3	['VERB']
climbing	8218	1	['VERB']
clinch	29119	1	['VERB']
clinched	18311	1	['VERB']
clip	12528	6	['NOUN']
clipped	20144	1	['VERB']
clock	5119	5	['NOUN']
clockwise	22839	1	['NOUN']
clone	17598	3	['NOUN', 'VERB']
clones	24418	1	['NOUN']
close	2485	49	['ADJ']
closed	2701	17	['VERB']
closely	4876	14	['ADV']
closer	3553	12	['ADJ']
closes	14572	1	['VERB']
closest	7541	6	['ADJ']
closet	9346	1	['NOUN']
closing	5494	4	['NOUN']
closure	8503	3	['NOUN']
cloth	8416	1	['NOUN']
clothes	4253	4	['NOUN']
clothing	5929	5	['NOUN']
cloud	6112	16	['NOUN']
clouded	26761	1	['VERB']
clouds	8044	3	['NOUN']
clubs	4184	5	['NOUN']
clues	15774	1	['NOUN']
cluster	9324	6	['NOUN']
clutch	15357	2	['PROPN', 'VERB']
clutching	14197	1	['VERB']
cm	4642	15	['NOUN']
coach	2873	60	['NOUN']
coached	8868	3	['VERB']
coaching	7748	17	['NOUN']
coal	5317	6	['NOUN']
coarse	20392	1	['ADV']
coast	3023	34	['NOUN']
coastal	5780	22	['PROPN', 'ADJ']
coastline	15458	1	['NOUN']
coasts	20266	2	['NOUN']
coated	15026	1	['VERB']
cocoa	22940	1	['NOUN']
coconut	16027	2	['NOUN', 'ADJ']
code	3642	3	['NOUN']
codes	9537	1	['NOUN']
coherent	18920	1	['ADJ']
coiled	24599	1	['VERB']
coin	9226	2	['NOUN']
coinage	25396	1	['NOUN']
coined	13279	2	['VERB']
coins	7824	3	['NOUN']
cold	3147	15	['ADJ']
colder	21399	1	['ADJ']
coldly	24745	2	['ADV']
collaborated	8678	2	['VERB']
collaboration	5792	2	['NOUN']
collaborators	21315	2	['NOUN']
collapse	7859	6	['NOUN', 'VERB']
collapsed	7798	8	['VERB']
collapsing	22724	2	['VERB']
colleague	11729	4	['NOUN']
colleagues	8628	3	['NOUN']
collect	8145	7	['VERB']
collected	5067	9	['VERB']
collecting	9334	2	['VERB']
collection	3074	10	['NOUN']
collections	6407	7	['NOUN']
collective	7268	4	['ADJ']
collectively	13643	2	['ADV']
collector	10018	1	['NOUN']
collectors	14256	2	['NOUN']
collects	17427	2	['VERB']
college	2267	38	['PROPN', 'NOUN']
colleges	6667	5	['NOUN']
collegiate	9234	6	['PROPN', 'ADJ']
collided	17745	3	['VERB']
colombian	13598	2	['ADJ']
colon	16844	1	['NOUN']
colonial	5336	17	['ADJ']
colonies	8355	1	['NOUN']
colonization	18962	1	['NOUN']
colony	5701	2	['NOUN']
color	3609	3	['NOUN', 'PROPN']
colored	6910	1	['ADJ']
colors	6087	5	['NOUN']
colossal	29523	68	['NOUN']
colour	6120	2	['NOUN']
coloured	11401	3	['ADJ', 'VERB']
colours	8604	2	['NOUN']
columbian	25882	1	['ADJ']
column	5930	26	['PROPN', 'NOUN']
columns	7753	8	['NOUN']
combat	4337	36	['NOUN']
combatants	26622	1	['NOUN']
combination	5257	9	['NOUN']
combinations	14930	1	['NOUN']
combine	11506	2	['VERB', 'PROPN']
combined	4117	27	['VERB', 'ADJ']
combines	13585	1	['VERB']
combining	11566	4	['VERB']
combustion	16513	1	['NOUN']
come	2272	37	['VERB']
comedic	21699	3	['ADJ']
comedies	22092	1	['NOUN']
comedy	4038	5	['NOUN']
comes	3310	10	['VERB']
comet	15699	1	['ADJ']
comfortable	6625	2	['ADJ']
comfortably	18579	1	['ADV']
comic	5021	1	['ADJ']
comical	29257	1	['ADJ']
coming	2746	23	['VERB']
command	3094	74	['NOUN', 'PROPN']
commanded	6311	13	['VERB']
commander	3474	43	['NOUN']
commanders	11437	5	['NOUN']
commanding	7991	5	['VERB']
commando	15054	5	['NOUN']
commands	10954	2	['NOUN']
commemorate	13415	8	['VERB']
commemorated	19131	11	['VERB']
commemorates	25530	1	['VERB']
commemorating	20646	6	['VERB']
commemoration	22377	6	['NOUN']
commemorative	17524	1	['ADJ']
commenced	8420	6	['VERB']
commencement	20561	1	['NOUN']
commended	22429	2	['VERB']
comment	7615	3	['NOUN']
commentaries	21241	2	['NOUN']
commentary	8570	15	['NOUN']
commentator	12268	2	['NOUN']
commentators	15957	4	['NOUN']
commented	7034	9	['VERB']
commenting	15591	3	['VERB']
comments	7928	7	['NOUN']
commerce	6236	10	['NOUN']
commercial	3293	17	['ADJ', 'PROPN']
commercially	11088	1	['ADV']
commission	3222	90	['PROPN', 'NOUN']
commissioned	4837	13	['VERB']
commissioning	21612	1	['VERB']
commit	10797	2	['VERB']
commitment	8426	4	['NOUN']
commitments	17786	1	['NOUN']
committed	5462	7	['VERB']
committee	2837	20	['NOUN', 'PROPN']
committees	9528	1	['NOUN']
commodities	21955	1	['NOUN']
commodity	19502	1	['NOUN']
common	2691	22	['ADJ']
commonly	4141	6	['ADV']
communal	15029	2	['PROPN', 'ADJ']
communicate	10639	2	['VERB']
communicated	24162	2	['VERB']
communication	4807	7	['NOUN']
communications	4806	6	['NOUN']
communion	15661	2	['NOUN']
communities	4279	7	['NOUN']
community	2451	36	['NOUN']
commuter	14334	1	['NOUN']
compact	9233	2	['ADJ']
companies	3316	17	['NOUN']
companion	7452	3	['NOUN']
companions	11946	4	['NOUN']
company	2194	136	['NOUN', 'PROPN']
comparable	12435	2	['ADJ']
comparatively	20172	1	['ADV']
compared	4102	18	['VERB']
comparing	13599	2	['VERB']
comparison	7831	7	['NOUN']
comparisons	18539	1	['NOUN']
compartment	15273	2	['NOUN']
compartments	27998	2	['NOUN']
compass	16681	2	['NOUN']
compassion	15398	2	['NOUN']
compelled	15055	4	['VERB']
compelling	17075	2	['ADJ']
compensate	19079	2	['VERB']
compensated	29258	1	['VERB']
compensation	9430	1	['NOUN']
compete	5566	5	['VERB']
competed	3879	10	['VERB']
competent	17824	1	['ADJ']
competing	6637	3	['VERB']
competition	2971	14	['NOUN']
competitions	6479	2	['NOUN']
competitive	6975	7	['ADJ']
competitor	12692	7	['NOUN']
competitors	10159	3	['NOUN']
compilation	6268	3	['NOUN']
compilations	22754	1	['NOUN']
compiled	9227	2	['VERB']
compiling	21953	2	['VERB']
complained	10865	3	['VERB']
complaints	10821	1	['NOUN']
complete	3143	34	['ADJ']
completed	2949	31	['VERB']
completely	3294	19	['ADV']
completing	7678	3	['VERB']
completion	6503	4	['NOUN']
complex	3375	41	['NOUN', 'ADJ']
complexity	11619	1	['NOUN']
compliance	12646	1	['NOUN']
compliant	24577	1	['ADJ']
complicated	8552	8	['ADJ', 'VERB']
complications	12763	2	['NOUN']
compliment	19394	1	['VERB']
component	6922	6	['NOUN']
components	6177	2	['NOUN']
compose	17202	1	['VERB']
composed	3605	29	['VERB']
composer	4543	2	['NOUN']
composite	12490	2	['ADJ']
composition	5512	1	['NOUN']
compositions	9265	2	['NOUN']
composure	23619	1	['NOUN']
compound	7328	24	['NOUN', 'ADJ']
comprehensive	7721	4	['ADJ']
compressed	16620	1	['VERB']
compression	13379	3	['NOUN']
comprise	15821	1	['VERB']
comprised	11539	3	['VERB']
comprises	8681	3	['VERB']
comprising	9605	1	['VERB']
compromise	12014	6	['NOUN']
computer	3274	6	['NOUN']
computers	7588	1	['NOUN']
conceal	19819	1	['VERB']
concealed	14091	1	['VERB']
conceded	15848	3	['VERB']
conceived	10141	3	['VERB']
concentrate	10152	2	['VERB']
concentrated	8279	7	['VERB']
concentrating	16966	2	['VERB']
concentration	6693	3	['NOUN']
concentrations	14061	1	['NOUN']
concept	4145	12	['NOUN']
conceptual	17158	1	['ADJ']
concern	5142	10	['NOUN']
concerned	4986	6	['ADJ']
concerning	7175	2	['VERB']
concerns	5936	6	['NOUN']
concert	4164	3	['NOUN']
concerts	6759	5	['NOUN']
concession	16427	1	['NOUN']
concessions	20638	1	['NOUN']
conclude	16519	2	['VERB']
concluded	5531	10	['VERB']
concludes	14730	8	['VERB']
concluding	16228	3	['VERB']
conclusion	7091	10	['NOUN']
concrete	5509	4	['ADJ', 'NOUN']
concurrency	24154	1	['NOUN']
concurrent	16483	1	['ADJ']
concussion	23159	2	['NOUN']
condemnation	26248	1	['NOUN']
condemned	10033	4	['VERB']
condemning	28525	1	['VERB']
condensed	25011	2	['VERB', 'ADJ']
condition	4650	13	['NOUN']
conditioned	22442	1	['VERB']
conditioning	14372	1	['NOUN']
conditions	3785	27	['NOUN']
conduct	6204	9	['VERB']
conducted	4146	10	['VERB']
conducting	9283	4	['VERB']
conducts	17976	1	['VERB']
cone	13171	1	['NOUN']
confederate	8055	7	['PROPN', 'VERB']
confessed	14312	1	['VERB']
confesses	22826	1	['VERB']
confession	12633	1	['NOUN']
confessions	21444	1	['NOUN']
confidence	7023	3	['NOUN']
confident	9657	3	['ADJ']
confined	12302	3	['VERB']
confines	25722	1	['NOUN']
confirmed	4484	14	['VERB']
confiscated	17182	3	['VERB']
conflict	4736	19	['NOUN']
conflicts	9755	4	['NOUN']
confluence	13693	3	['NOUN']
confront	14323	3	['VERB']
confrontation	13111	2	['NOUN']
confronted	12892	2	['VERB']
confronting	26964	3	['VERB']
confronts	17628	3	['NOUN']
confused	5457	3	['ADJ']
confusing	16801	1	['ADJ']
confusion	6724	2	['NOUN']
congestion	20176	1	['NOUN']
congregation	7769	16	['NOUN']
congregational	20809	1	['ADJ']
congressional	7740	1	['ADJ']
conical	24750	2	['ADJ']
conjunction	9595	4	['NOUN']
connect	7532	5	['VERB']
connected	4198	12	['VERB']
connecting	7176	6	['VERB']
connection	4434	5	['NOUN']
connections	7264	5	['NOUN']
connector	19400	3	['NOUN']
connects	8539	1	['VERB']
conquer	16152	2	['VERB']
conquered	11438	3	['VERB']
conquest	9187	1	['NOUN']
conscious	9715	1	['ADJ']
consciously	24447	1	['ADV']
consciousness	8298	2	['NOUN']
conscription	26329	2	['NOUN']
consecrated	12299	1	['VERB']
consecration	24730	1	['NOUN']
consecutive	5486	22	['ADJ']
consensus	10465	4	['NOUN']
consent	9619	2	['NOUN']
consequence	9509	4	['NOUN']
consequently	8821	9	['ADV']
conservative	4603	6	['ADJ']
conservatives	11992	3	['NOUN']
conserved	19995	1	['VERB']
consider	5136	5	['VERB']
considerable	6196	16	['ADJ']
considerably	9839	3	['ADV']
consideration	9584	3	['NOUN']
considerations	16852	2	['NOUN']
considered	2641	79	['VERB']
considering	6195	10	['VERB']
considers	10592	4	['VERB']
